id,transaction_number,customer_id,transaction_date,status,subtotal,discount_amount,tax_amount,total_amount,created_at,updated_at
2781,TXN-202603-002781,258,2026-03-13 00:00:00+00:00,completed,979.72,0.00,73.48,1053.20,2026-03-13 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2782,TXN-202602-002782,711,2026-02-19 00:00:00+00:00,completed,681.25,0.00,51.09,732.34,2026-02-19 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2783,TXN-202511-002783,521,2025-11-23 00:00:00+00:00,completed,942.72,0.00,70.70,1013.42,2025-11-23 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2784,TXN-202601-002784,521,2026-01-16 00:00:00+00:00,completed,148.14,7.41,10.55,151.28,2026-01-16 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2785,TXN-202608-002785,432,2026-08-12 00:00:00+00:00,completed,4052.83,0.00,303.96,4356.79,2026-08-12 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2786,TXN-202601-002786,561,2026-01-19 00:00:00+00:00,completed,228.20,0.00,17.11,245.31,2026-01-19 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2787,TXN-202512-002787,700,2025-12-27 00:00:00+00:00,completed,18150.32,0.00,1361.27,19511.59,2025-12-27 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2788,TXN-202606-002788,918,2026-06-26 00:00:00+00:00,completed,11977.34,0.00,898.30,12875.64,2026-06-26 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2789,TXN-202604-002789,25,2026-04-13 00:00:00+00:00,completed,27043.34,0.00,2028.25,29071.59,2026-04-13 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2790,TXN-202606-002790,67,2026-06-01 00:00:00+00:00,completed,193.31,0.00,14.50,207.81,2026-06-01 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2791,TXN-202606-002791,881,2026-06-07 00:00:00+00:00,completed,7025.07,0.00,526.88,7551.95,2026-06-07 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2792,TXN-202607-002792,239,2026-07-19 00:00:00+00:00,completed,307.93,0.00,23.09,331.02,2026-07-19 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2793,TXN-202607-002793,860,2026-07-19 00:00:00+00:00,completed,44.91,0.00,3.37,48.28,2026-07-19 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2794,TXN-202603-002794,757,2026-03-27 00:00:00+00:00,completed,8269.97,0.00,620.25,8890.22,2026-03-27 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2795,TXN-202603-002795,825,2026-03-13 00:00:00+00:00,completed,147.00,7.35,10.47,150.12,2026-03-13 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2796,TXN-202507-002796,134,2025-07-12 00:00:00+00:00,completed,201.36,10.07,14.35,205.64,2025-07-12 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2797,TXN-202509-002797,380,2025-09-29 00:00:00+00:00,completed,307.00,0.00,23.02,330.02,2025-09-29 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2798,TXN-202608-002798,456,2026-08-01 00:00:00+00:00,completed,780.68,0.00,58.55,839.23,2026-08-01 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2799,TXN-202607-002799,469,2026-07-28 00:00:00+00:00,completed,2903.62,0.00,217.77,3121.39,2026-07-28 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2800,TXN-202511-002800,445,2025-11-04 00:00:00+00:00,completed,32192.03,0.00,2414.40,34606.43,2025-11-04 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2801,TXN-202606-002801,192,2026-06-30 00:00:00+00:00,completed,2569.96,0.00,192.75,2762.71,2026-06-30 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2802,TXN-202606-002802,562,2026-06-14 00:00:00+00:00,refunded,780.08,0.00,58.51,838.59,2026-06-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2803,TXN-202604-002803,833,2026-04-03 00:00:00+00:00,completed,52.32,0.00,3.92,56.24,2026-04-03 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2804,TXN-202609-002804,605,2026-09-08 00:00:00+00:00,completed,1271.99,63.60,90.63,1299.02,2026-09-08 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2805,TXN-202512-002805,885,2025-12-11 00:00:00+00:00,completed,152.27,0.00,11.42,163.69,2025-12-11 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2806,TXN-202602-002806,178,2026-02-22 00:00:00+00:00,completed,685.42,34.27,48.84,699.99,2026-02-22 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2807,TXN-202512-002807,785,2025-12-18 00:00:00+00:00,completed,547.89,0.00,41.09,588.98,2025-12-18 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2808,TXN-202606-002808,240,2026-06-18 00:00:00+00:00,completed,481.04,0.00,36.08,517.12,2026-06-18 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2809,TXN-202605-002809,625,2026-05-27 00:00:00+00:00,completed,433.25,0.00,32.49,465.74,2026-05-27 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2810,TXN-202511-002810,395,2025-11-15 00:00:00+00:00,completed,549.80,0.00,41.23,591.03,2025-11-15 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2811,TXN-202605-002811,391,2026-05-15 00:00:00+00:00,completed,1534.38,0.00,115.08,1649.46,2026-05-15 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2812,TXN-202608-002812,688,2026-08-13 00:00:00+00:00,completed,215.62,0.00,16.17,231.79,2026-08-13 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2813,TXN-202609-002813,836,2026-09-18 00:00:00+00:00,completed,27111.33,0.00,2033.35,29144.68,2026-09-18 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2814,TXN-202609-002814,50,2026-09-13 00:00:00+00:00,completed,18764.60,0.00,1407.34,20171.94,2026-09-13 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2815,TXN-202510-002815,428,2025-10-14 00:00:00+00:00,completed,3702.72,0.00,277.70,3980.42,2025-10-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2816,TXN-202509-002816,517,2025-09-02 00:00:00+00:00,completed,31128.58,1556.43,2217.91,31790.06,2025-09-02 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2817,TXN-202609-002817,684,2026-09-12 00:00:00+00:00,completed,13334.04,0.00,1000.05,14334.09,2026-09-12 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2818,TXN-202601-002818,929,2026-01-27 00:00:00+00:00,completed,1815.80,0.00,136.19,1951.99,2026-01-27 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2819,TXN-202602-002819,791,2026-02-28 00:00:00+00:00,completed,4662.63,233.13,332.21,4761.71,2026-02-28 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2820,TXN-202509-002820,92,2025-09-26 00:00:00+00:00,completed,28988.88,0.00,2174.17,31163.05,2025-09-26 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2821,TXN-202605-002821,908,2026-05-14 00:00:00+00:00,completed,308.12,0.00,23.11,331.23,2026-05-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2822,TXN-202609-002822,763,2026-09-04 00:00:00+00:00,completed,11669.25,583.46,831.43,11917.22,2026-09-04 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2823,TXN-202605-002823,664,2026-05-30 00:00:00+00:00,completed,66.29,0.00,4.97,71.26,2026-05-30 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2824,TXN-202609-002824,146,2026-09-21 00:00:00+00:00,completed,360.42,0.00,27.03,387.45,2026-09-21 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2825,TXN-202609-002825,898,2026-09-02 00:00:00+00:00,completed,83.56,0.00,6.27,89.83,2026-09-02 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2826,TXN-202605-002826,311,2026-05-16 00:00:00+00:00,completed,137.68,0.00,10.33,148.01,2026-05-16 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2827,TXN-202609-002827,229,2026-09-21 00:00:00+00:00,completed,22525.46,0.00,1689.41,24214.87,2026-09-21 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2828,TXN-202608-002828,413,2026-08-22 00:00:00+00:00,completed,7396.25,0.00,554.72,7950.97,2026-08-22 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2829,TXN-202605-002829,868,2026-05-18 00:00:00+00:00,completed,216.51,0.00,16.24,232.75,2026-05-18 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2830,TXN-202607-002830,43,2026-07-04 00:00:00+00:00,completed,450.63,0.00,33.80,484.43,2026-07-04 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2831,TXN-202604-002831,765,2026-04-18 00:00:00+00:00,completed,24509.57,0.00,1838.22,26347.79,2026-04-18 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2832,TXN-202607-002832,723,2026-07-16 00:00:00+00:00,completed,456.99,0.00,34.27,491.26,2026-07-16 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2833,TXN-202607-002833,284,2026-07-12 00:00:00+00:00,completed,113.79,0.00,8.53,122.32,2026-07-12 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2834,TXN-202601-002834,521,2026-01-28 00:00:00+00:00,completed,839.36,0.00,62.95,902.31,2026-01-28 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2835,TXN-202601-002835,823,2026-01-22 00:00:00+00:00,completed,711.13,0.00,53.33,764.46,2026-01-22 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2836,TXN-202606-002836,439,2026-06-03 00:00:00+00:00,completed,1831.02,0.00,137.33,1968.35,2026-06-03 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2837,TXN-202607-002837,402,2026-07-25 00:00:00+00:00,completed,45245.65,0.00,3393.42,48639.07,2026-07-25 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2838,TXN-202609-002838,166,2026-09-12 00:00:00+00:00,completed,29607.37,0.00,2220.55,31827.92,2026-09-12 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2839,TXN-202606-002839,827,2026-06-19 00:00:00+00:00,completed,453.76,0.00,34.03,487.79,2026-06-19 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2840,TXN-202601-002840,118,2026-01-10 00:00:00+00:00,completed,676.54,0.00,50.74,727.28,2026-01-10 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2841,TXN-202609-002841,229,2026-09-24 00:00:00+00:00,completed,58519.12,0.00,4388.93,62908.05,2026-09-24 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2842,TXN-202604-002842,703,2026-04-25 00:00:00+00:00,pending,313.46,0.00,23.51,336.97,2026-04-25 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2843,TXN-202509-002843,725,2025-09-24 00:00:00+00:00,completed,457.11,0.00,34.28,491.39,2025-09-24 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2844,TXN-202604-002844,554,2026-04-20 00:00:00+00:00,completed,1114.32,0.00,83.57,1197.89,2026-04-20 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2845,TXN-202609-002845,246,2026-09-08 00:00:00+00:00,completed,1697.93,0.00,127.34,1825.27,2026-09-08 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2846,TXN-202608-002846,395,2026-08-21 00:00:00+00:00,completed,958.84,0.00,71.91,1030.75,2026-08-21 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2847,TXN-202601-002847,477,2026-01-29 00:00:00+00:00,completed,192.71,0.00,14.45,207.16,2026-01-29 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2848,TXN-202602-002848,905,2026-02-17 00:00:00+00:00,completed,6496.98,0.00,487.27,6984.25,2026-02-17 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2849,TXN-202603-002849,78,2026-03-14 00:00:00+00:00,completed,202.58,0.00,15.19,217.77,2026-03-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2850,TXN-202607-002850,741,2026-07-18 00:00:00+00:00,pending,186.01,0.00,13.95,199.96,2026-07-18 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2851,TXN-202601-002851,646,2026-01-04 00:00:00+00:00,completed,601.94,0.00,45.15,647.09,2026-01-04 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2852,TXN-202603-002852,585,2026-03-26 00:00:00+00:00,completed,125.64,0.00,9.42,135.06,2026-03-26 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2853,TXN-202607-002853,155,2026-07-13 00:00:00+00:00,completed,72.17,0.00,5.41,77.58,2026-07-13 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2854,TXN-202602-002854,258,2026-02-26 00:00:00+00:00,completed,749.49,0.00,56.21,805.70,2026-02-26 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2855,TXN-202609-002855,191,2026-09-13 00:00:00+00:00,completed,73.68,0.00,5.53,79.21,2026-09-13 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2856,TXN-202510-002856,619,2025-10-15 00:00:00+00:00,completed,5170.52,0.00,387.79,5558.31,2025-10-15 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2857,TXN-202605-002857,250,2026-05-09 00:00:00+00:00,completed,12328.15,0.00,924.61,13252.76,2026-05-09 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2858,TXN-202509-002858,91,2025-09-28 00:00:00+00:00,completed,11867.83,0.00,890.09,12757.92,2025-09-28 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2859,TXN-202606-002859,129,2026-06-07 00:00:00+00:00,completed,5435.88,0.00,407.69,5843.57,2026-06-07 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2860,TXN-202609-002860,198,2026-09-19 00:00:00+00:00,completed,1217.72,0.00,91.33,1309.05,2026-09-19 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2861,TXN-202606-002861,317,2026-06-21 00:00:00+00:00,completed,963.36,0.00,72.25,1035.61,2026-06-21 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2862,TXN-202609-002862,151,2026-09-10 00:00:00+00:00,completed,26432.65,0.00,1982.45,28415.10,2026-09-10 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2863,TXN-202608-002863,593,2026-08-10 00:00:00+00:00,completed,36.03,0.00,2.70,38.73,2026-08-10 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2864,TXN-202605-002864,607,2026-05-02 00:00:00+00:00,refunded,136.27,0.00,10.22,146.49,2026-05-02 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2865,TXN-202608-002865,694,2026-08-08 00:00:00+00:00,pending,390.04,0.00,29.25,419.29,2026-08-08 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2866,TXN-202509-002866,526,2025-09-26 00:00:00+00:00,completed,813.40,0.00,61.00,874.40,2025-09-26 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2867,TXN-202608-002867,82,2026-08-20 00:00:00+00:00,completed,29569.11,0.00,2217.68,31786.79,2026-08-20 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2868,TXN-202604-002868,663,2026-04-21 00:00:00+00:00,completed,145.60,0.00,10.92,156.52,2026-04-21 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2869,TXN-202606-002869,907,2026-06-23 00:00:00+00:00,completed,803.20,0.00,60.24,863.44,2026-06-23 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2870,TXN-202607-002870,717,2026-07-05 00:00:00+00:00,cancelled,1049.97,0.00,78.75,1128.72,2026-07-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2871,TXN-202508-002871,912,2025-08-23 00:00:00+00:00,completed,1191.34,0.00,89.35,1280.69,2025-08-23 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2872,TXN-202603-002872,624,2026-03-30 00:00:00+00:00,refunded,2104.96,0.00,157.87,2262.83,2026-03-30 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2873,TXN-202603-002873,381,2026-03-06 00:00:00+00:00,completed,479.88,0.00,35.99,515.87,2026-03-06 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2874,TXN-202606-002874,575,2026-06-15 00:00:00+00:00,pending,930.87,0.00,69.82,1000.69,2026-06-15 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2875,TXN-202608-002875,100,2026-08-15 00:00:00+00:00,completed,842.91,0.00,63.22,906.13,2026-08-15 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2876,TXN-202605-002876,210,2026-05-25 00:00:00+00:00,completed,83.82,0.00,6.29,90.11,2026-05-25 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2877,TXN-202602-002877,410,2026-02-15 00:00:00+00:00,pending,432.19,0.00,32.41,464.60,2026-02-15 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2878,TXN-202601-002878,544,2026-01-19 00:00:00+00:00,completed,52545.85,2627.29,3743.89,53662.45,2026-01-19 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2879,TXN-202601-002879,220,2026-01-13 00:00:00+00:00,completed,14190.57,0.00,1064.29,15254.86,2026-01-13 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2880,TXN-202609-002880,971,2026-09-01 00:00:00+00:00,completed,721.56,0.00,54.12,775.68,2026-09-01 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2881,TXN-202603-002881,281,2026-03-13 00:00:00+00:00,completed,324.33,0.00,24.32,348.65,2026-03-13 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2882,TXN-202510-002882,992,2025-10-16 00:00:00+00:00,completed,174.14,0.00,13.06,187.20,2025-10-16 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2883,TXN-202511-002883,107,2025-11-10 00:00:00+00:00,completed,232.78,0.00,17.46,250.24,2025-11-10 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2884,TXN-202606-002884,81,2026-06-29 00:00:00+00:00,completed,11728.52,0.00,879.64,12608.16,2026-06-29 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2885,TXN-202607-002885,826,2026-07-17 00:00:00+00:00,completed,401.60,0.00,30.12,431.72,2026-07-17 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2886,TXN-202608-002886,39,2026-08-14 00:00:00+00:00,completed,14053.30,0.00,1054.00,15107.30,2026-08-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2887,TXN-202605-002887,430,2026-05-22 00:00:00+00:00,completed,818.43,0.00,61.38,879.81,2026-05-22 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2888,TXN-202604-002888,301,2026-04-23 00:00:00+00:00,completed,7421.49,0.00,556.61,7978.10,2026-04-23 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2889,TXN-202608-002889,798,2026-08-05 00:00:00+00:00,completed,6796.90,0.00,509.77,7306.67,2026-08-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2890,TXN-202606-002890,88,2026-06-04 00:00:00+00:00,completed,31639.36,0.00,2372.95,34012.31,2026-06-04 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2891,TXN-202512-002891,810,2025-12-16 00:00:00+00:00,completed,162.56,0.00,12.19,174.75,2025-12-16 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2892,TXN-202512-002892,145,2025-12-01 00:00:00+00:00,completed,77.30,3.87,5.51,78.94,2025-12-01 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2893,TXN-202603-002893,78,2026-03-28 00:00:00+00:00,completed,251.46,0.00,18.86,270.32,2026-03-28 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2894,TXN-202608-002894,344,2026-08-31 00:00:00+00:00,completed,251.46,0.00,18.86,270.32,2026-08-31 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2895,TXN-202509-002895,389,2025-09-19 00:00:00+00:00,completed,456.99,0.00,34.27,491.26,2025-09-19 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2896,TXN-202605-002896,17,2026-05-16 00:00:00+00:00,completed,106.59,0.00,7.99,114.58,2026-05-16 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2897,TXN-202608-002897,477,2026-08-08 00:00:00+00:00,completed,1482.59,0.00,111.19,1593.78,2026-08-08 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2898,TXN-202508-002898,677,2025-08-01 00:00:00+00:00,completed,7954.19,0.00,596.56,8550.75,2025-08-01 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2899,TXN-202604-002899,606,2026-04-18 00:00:00+00:00,completed,2507.72,0.00,188.08,2695.80,2026-04-18 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2900,TXN-202607-002900,458,2026-07-08 00:00:00+00:00,completed,354.31,0.00,26.57,380.88,2026-07-08 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2901,TXN-202606-002901,972,2026-06-17 00:00:00+00:00,completed,6140.89,0.00,460.57,6601.46,2026-06-17 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2902,TXN-202510-002902,242,2025-10-17 00:00:00+00:00,completed,211.99,0.00,15.90,227.89,2025-10-17 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2903,TXN-202608-002903,637,2026-08-21 00:00:00+00:00,completed,827.44,0.00,62.06,889.50,2026-08-21 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2904,TXN-202605-002904,121,2026-05-02 00:00:00+00:00,completed,316.26,0.00,23.72,339.98,2026-05-02 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2905,TXN-202607-002905,945,2026-07-12 00:00:00+00:00,completed,151.72,0.00,11.38,163.10,2026-07-12 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2906,TXN-202608-002906,310,2026-08-27 00:00:00+00:00,completed,37916.39,0.00,2843.73,40760.12,2026-08-27 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2907,TXN-202604-002907,51,2026-04-25 00:00:00+00:00,completed,7513.95,0.00,563.55,8077.50,2026-04-25 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2908,TXN-202608-002908,552,2026-08-04 00:00:00+00:00,completed,624.61,0.00,46.85,671.46,2026-08-04 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2909,TXN-202609-002909,296,2026-09-03 00:00:00+00:00,completed,207.47,0.00,15.56,223.03,2026-09-03 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2910,TXN-202606-002910,876,2026-06-24 00:00:00+00:00,completed,1388.68,0.00,104.15,1492.83,2026-06-24 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2911,TXN-202606-002911,31,2026-06-02 00:00:00+00:00,completed,48.31,2.42,3.44,49.33,2026-06-02 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2912,TXN-202510-002912,497,2025-10-12 00:00:00+00:00,completed,4397.86,0.00,329.84,4727.70,2025-10-12 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2913,TXN-202605-002913,459,2026-05-14 00:00:00+00:00,completed,506.17,0.00,37.96,544.13,2026-05-14 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2914,TXN-202604-002914,481,2026-04-20 00:00:00+00:00,completed,3752.87,0.00,281.47,4034.34,2026-04-20 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2915,TXN-202603-002915,763,2026-03-23 00:00:00+00:00,completed,5859.37,292.97,417.48,5983.88,2026-03-23 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2916,TXN-202512-002916,349,2025-12-07 00:00:00+00:00,refunded,1999.73,0.00,149.98,2149.71,2025-12-07 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2917,TXN-202509-002917,450,2025-09-18 00:00:00+00:00,completed,1559.34,0.00,116.95,1676.29,2025-09-18 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2918,TXN-202608-002918,860,2026-08-30 00:00:00+00:00,completed,57.99,0.00,4.35,62.34,2026-08-30 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2919,TXN-202602-002919,916,2026-02-28 00:00:00+00:00,completed,790.64,0.00,59.30,849.94,2026-02-28 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2920,TXN-202605-002920,595,2026-05-01 00:00:00+00:00,completed,1471.85,0.00,110.39,1582.24,2026-05-01 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2921,TXN-202606-002921,971,2026-06-21 00:00:00+00:00,completed,281.09,0.00,21.08,302.17,2026-06-21 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2922,TXN-202607-002922,485,2026-07-26 00:00:00+00:00,completed,5803.74,290.19,413.52,5927.07,2026-07-26 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2923,TXN-202604-002923,924,2026-04-10 00:00:00+00:00,completed,10921.88,0.00,819.14,11741.02,2026-04-10 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2924,TXN-202608-002924,554,2026-08-05 00:00:00+00:00,completed,256.17,0.00,19.21,275.38,2026-08-05 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2925,TXN-202606-002925,462,2026-06-29 00:00:00+00:00,completed,205.68,0.00,15.43,221.11,2026-06-29 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2926,TXN-202512-002926,155,2025-12-26 00:00:00+00:00,completed,368.23,18.41,26.24,376.06,2025-12-26 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2927,TXN-202510-002927,537,2025-10-25 00:00:00+00:00,completed,731.00,36.55,52.08,746.53,2025-10-25 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
2928,TXN-202606-002928,949,2026-06-29 00:00:00+00:00,completed,2684.06,0.00,201.30,2885.36,2026-06-29 00:00:00+00:00,2026-09-24 15:51:32.431066+00:00
